RowNumber,CustomerId,Balance
1372,15792722,64897.75
1373,15723006,0
1374,15771942,135555.66
1375,15774738,107764.75
1376,15574004,117307.44
1377,15587233,73700.12
1378,15808228,60603.4
1379,15682834,40169.88
1380,15571752,92041.87
1381,15743067,130483.95
1382,15714466,0
1383,15617982,0
1384,15696637,151097.28
1385,15690647,67563.31
1386,15672756,112808.18
1387,15704586,0
1388,15674526,86459.8
1389,15775295,118633.08
1390,15684196,159441.27
1391,15727281,0
1392,15787835,125212.65
1393,15730540,88656.37
1394,15646276,146033.62
1395,15582180,120268.13
1396,15697095,0
1397,15748797,0
1398,15754796,135070.58
1399,15628947,0
1400,15775546,0
1401,15670481,122550.05
1402,15619029,0
1403,15613282,130306.49
1404,15721487,0
1405,15797276,90350.77
1406,15612494,128747.69
1407,15629617,126873.52
1408,15600821,108424.19
1409,15579062,0
1410,15814268,84350.07
1411,15710164,0
1412,15693904,84958.6
1413,15588986,99097.36
1414,15797733,136622.55
1415,15620507,156771.68
1416,15685150,167658.33
1417,15667651,0
1418,15774166,109483.54
1419,15649280,134504.78
1420,15705657,114427.86
1421,15753969,83888.54
1422,15742378,110029.77
1423,15794874,127523.75
1424,15589221,139762.13
1425,15596671,91611.12
1426,15583668,109471.79
1427,15710206,150500.64
1428,15799966,101609.77
1429,15794560,0
1430,15626485,78892.23
1431,15703143,82344.84
1432,15809772,0
1433,15687959,0
1434,15585282,127706.33
1435,15714993,124349.34
1436,15596021,0
1437,15646615,119336.29
1438,15742632,0
1439,15574068,104217.3
1440,15806967,0
1441,15796334,144757.02
1442,15688713,0
1443,15796179,0
1444,15598751,0
1445,15703019,0
1446,15646302,100169.51
1447,15680855,145731.83
1448,15697311,110802.03
1449,15585367,120392.99
1450,15726556,135067.52
1451,15676242,136556.44
1452,15684198,0
1453,15774882,99587.43
1454,15714227,0
1455,15608653,70731.07
1456,15784280,109342.82
1457,15789546,0
1458,15590320,0
1459,15678385,78247.31
1460,15571778,117561.49
1461,15657085,88980.32
1462,15640627,0
1463,15566211,103560.57
1464,15669293,113308.84
1465,15595067,0
1466,15753566,63763.49
1467,15650391,169988.35
1468,15681843,180303.24
1469,15814846,0
1470,15670374,120656.86
1471,15762332,61592.14
1472,15700223,164701.68
1473,15729956,80780.16
1474,15594862,0
1475,15598782,154221.37
1476,15745080,0
1477,15703399,101641.14
1478,15732175,0
1479,15630725,92786.66
1480,15640260,131081.66
1481,15716822,98014.74
1482,15583748,0
1483,15605968,97460.1
1484,15790683,104077.19
1485,15607713,0
1486,15700212,0
1487,15626710,0
1488,15716491,93656.95
1489,15625824,121345.88
1490,15617705,141675.23
1491,15761976,0
1492,15634891,102365.49
1493,15744517,0
1494,15686963,0
1495,15808189,0
1496,15580845,101868.51
1497,15799156,0
1498,15694296,112392.45
1499,15677049,106570.34
1500,15583595,0
1501,15590146,81947.76
1502,15801548,144162.3
1503,15660833,86350.87
1504,15762277,158623.14
1505,15791302,0
1506,15798975,132403.56
1507,15599956,0
1508,15577274,134985.66
1509,15701200,0
1510,15638149,103772.45
1511,15786199,133040.32
1512,15701765,0
1513,15586974,0
1514,15729040,0
1515,15788676,71460.67
1516,15602497,133214.13
1517,15701333,96558.66
1518,15812071,93806.31
1519,15634375,0
1520,15738267,124043.8
1521,15786800,131694.97
1522,15591130,0
1523,15720662,106266.8
1524,15751531,0
1525,15653595,0
1526,15568360,139840.36
1527,15781210,0
1528,15668058,124098.54
1529,15597131,145807.59
1530,15697283,0
1531,15640953,107508.93
1532,15715031,0
1533,15589660,145980.23
1534,15769818,212778.2
1535,15782736,152522.47
1536,15614818,168964.77
1537,15794014,0
1538,15732448,0
1539,15723411,98266.3
1540,15797686,113000.92
1541,15605950,137060.88
1542,15812497,112146.12
1543,15690678,129307.32
1544,15747677,163975.09
1545,15618926,0
1546,15673908,158414.85
1547,15727944,92072.68
1548,15807294,88243.29
1549,15618581,0
1550,15584364,59486.31
1551,15599552,0
1552,15749177,0
1553,15718779,0
1554,15568106,119278.01
1555,15779481,158741.43
1556,15709994,140596.95
1557,15772777,0
1558,15706815,90432.92
1559,15618018,104783.81
1560,15671032,77992.97
1561,15634281,110822.9
1562,15766374,119624.6
1563,15600991,109052.59
1564,15777576,139129.44
1565,15742613,152324.66
1566,15649523,0
1567,15651063,127480.58
1568,15683124,115029.4
1569,15618314,114005.78
1570,15670823,116646.76
1571,15607133,110864.38
1572,15615012,156267.59
1573,15725141,109528.28
1574,15623560,102482.76
1575,15693018,115563.71
1576,15636756,0
1577,15647474,95624.36
1578,15576714,0
1579,15585047,160376.61
1580,15743976,37702.79
1581,15793881,118273.83
1582,15576517,131082.17
1583,15631072,94456
1584,15730394,0
1585,15631460,0
1586,15692002,93791.38
1587,15595282,0
1588,15789548,0
1589,15758035,155973.13
1590,15617518,89409.95
1591,15651802,97854.37
1592,15631813,0
1593,15729668,60280.62
1594,15741728,135216.8
1595,15576676,124923.35
1596,15711378,0
1597,15765520,188614.07
1598,15656726,62321.62
1599,15647842,120782.7
1600,15719309,115961.58
1601,15748718,115062.61
1602,15594404,160602.25
1603,15751158,108825.34
1604,15593470,166287.85
1605,15695129,152663.77
1606,15640865,80844.69
1607,15714080,97001.36
1608,15648721,0
1609,15801466,122524.61
1610,15750248,132292.63
1611,15758726,0
1612,15781553,91502.99
1613,15649121,0
1614,15674811,59385.98
1615,15646037,0
1616,15722578,97956.5
1617,15665695,0
1618,15801062,0
1619,15662955,141223.68
1620,15770309,151762.74
1621,15657386,141749.74
1622,15777797,75075.14
1623,15783955,165686.11
1624,15804516,0
1625,15681758,0
1626,15630321,0
1627,15588248,0
1628,15591932,92961.61
1629,15810347,0
1630,15595303,130812.91
1631,15634950,107174.58
1632,15685372,152677.48
1633,15745827,132005.77
1634,15755868,0
1635,15735222,0
1636,15604804,127305.5
1637,15718944,0
1638,15678626,0
1639,15571550,0
1640,15723053,170291.22
1641,15661528,102562.23
1642,15754177,111061.01
1643,15683544,0
1644,15708048,124379.14
1645,15701109,0
1646,15600110,57745.76
1647,15651533,129293.74
1648,15777904,0
1649,15655574,150777.1
1650,15569423,0
1651,15718106,0
1652,15585067,108632.48
1653,15675501,153861.1
1654,15633233,100374.58
1655,15667134,0
1656,15659105,61196.54
1657,15575409,116891.72
1658,15752342,133656.91
1659,15654851,92911.52
1660,15741429,119825.75
1661,15682356,111852.84
1662,15806447,106683.52
1663,15800229,139022.24
1664,15663441,148571.07
1665,15791991,0
1666,15775082,129776.72
1667,15579706,0
1668,15718247,0
1669,15755722,0
1670,15582259,0
1671,15716994,114739.92
1672,15586880,122545.65
1673,15713854,0
1674,15780835,131908.35
1675,15675896,105722.69
1676,15658459,0
1677,15658057,0
1678,15801767,0
1679,15569178,82767.42
1680,15731478,87842.98
1681,15811236,133261.13
1682,15746749,0
1683,15662758,97925.11
1684,15709387,0
1685,15572093,140453.91
1686,15713826,117356.19
1687,15570205,0
1688,15589348,137204.77
1689,15804610,0
1690,15700854,0
1691,15758836,54098.18
1692,15772933,0
1693,15809006,113758.48
1694,15689612,0
1695,15744614,118636.92
1696,15704250,0
1697,15700255,95488.82
1698,15669410,110829.52
1699,15807595,144244.59
1700,15664523,122021.92
1701,15642833,0
1702,15605279,0
1703,15713644,0
1704,15750466,85839.62
1705,15739054,96974.97
1706,15612771,148172.44
1707,15788483,0
1708,15732832,0
1709,15772892,0
1710,15713843,0
1711,15567993,134766.85
1712,15617603,123210.56
1713,15744983,139887.01
1714,15630419,149961.11
1715,15738828,152880.97
1716,15778025,108589.47
1717,15799479,0
1718,15684269,56674.48
1719,15762745,0
1720,15746970,0
1721,15725024,105663.56
1722,15592116,0
1723,15624391,100683.54
1724,15567422,0
1725,15612627,139541.58
1726,15574879,121801.72
1727,15745107,112281.7
1728,15734491,0
1729,15675320,93499.82
1730,15643824,132255.99
1731,15643438,0
1732,15721730,0
1733,15680727,121973.28
1734,15752508,99462.8
1735,15808846,165878.76
1736,15727251,117494.27
1737,15663489,138577.34
1738,15683677,0
1739,15596414,107525.07
1740,15730639,139224.92
1741,15672132,121453.63
1742,15742638,0
1743,15578603,77354.37
1744,15726088,0
1745,15682533,79259.99
1746,15772995,116295.29
1747,15765694,0
1748,15659486,74309.81
1749,15568963,152797.9
1750,15703820,133701.07
1751,15569410,114430.18
1752,15632256,127504.57
1753,15724466,84113.41
1754,15777639,101126.66
1755,15802501,103564.83
1756,15778410,0
1757,15670702,168178.21
1758,15704763,143903.11
1759,15645544,129753.69
1760,15757646,0
1761,15701121,110641.18
1762,15796313,166909.2
1763,15815660,154139.45
1764,15602844,97459.06
1765,15636238,0
1766,15770101,112088.04
1767,15645543,0
1768,15596397,0
1769,15770525,141038.57
1770,15684267,84468.67
1771,15689980,118520.26
1772,15633260,142663.46
1773,15756471,118627.16
1774,15721303,137523.02
1775,15802256,110976.23
1776,15725664,107283.4
1777,15674851,0
1778,15701946,124314.45
1779,15748947,95858.37
1780,15673342,0
1781,15601008,0
1782,15771636,0
1783,15642002,117707.18
1784,15693381,135289.33
1785,15607691,174060.46
1786,15589380,114446.84
1787,15603846,0
1788,15753549,157848.53
1789,15725355,0
1790,15773017,0
1791,15625641,108071.36
1792,15776467,14262.8
1793,15746451,102749.72
1794,15777922,161757.87
1795,15606841,0
1796,15757648,95698.79
1797,15677173,124969.13
1798,15764170,93960.35
1799,15610446,88308.87
1800,15612776,0
1801,15794122,0
1802,15774931,112935.87
1803,15779247,98567.1
1804,15707078,180530.51
1805,15605263,140931.57
1806,15607381,148913.72
1807,15683471,0
1808,15605037,0
1809,15576085,0
1810,15770435,115335.32
1811,15592994,0
1812,15624068,0
1813,15595221,134678.13
1814,15637131,0
1815,15613471,90547.48
1816,15583499,103324.78
1817,15752816,114590.58
1818,15804075,91286.51
1819,15800517,163340.12
1820,15712319,150900.29
1821,15797389,124577.33
1822,15621432,0
1823,15779390,91292.7
1824,15711219,93716.72
1825,15770498,111723.08
1826,15678727,110765.68
1827,15573893,173459.45
1828,15740104,169649.73
1829,15792649,0
1830,15605275,116917.07
1831,15572467,0
1832,15738219,0
1833,15600710,0
1834,15804394,130627.66
1835,15694188,56580.95
1836,15583718,142316.14
1837,15802478,0
1838,15619343,152759
1839,15758813,109733.2
1840,15761374,117444.51
1841,15569209,76001.57
1842,15788539,107747.57
1843,15747222,0
1844,15769346,134997.49
1845,15699634,0
1846,15589076,0
1847,15812338,0
1848,15758845,64345.21
1849,15685844,141665.63
1850,15583090,0
1851,15587581,136624.6
1852,15633640,161209.66
1853,15573741,95010.92
1854,15633574,167545.32
1855,15711455,109044.6
1856,15570601,122031.55
1857,15690925,27755.97
1858,15709338,118560.55
1859,15780746,0
1860,15681956,0
1861,15778190,97840.72
1862,15786852,158651.29
1863,15726494,175303.06
1864,15641183,96950.21
1865,15805312,123859.6
1866,15636572,0
1867,15632575,0
1868,15740164,85227.84
1869,15574947,97786.08
1870,15597909,128135.99
1871,15782574,0
1872,15734999,85996.19
1873,15706593,0
1874,15766686,104502.11
1875,15590268,95772.97
1876,15763055,98108.79
1877,15664754,131607.28
1878,15643630,63127.41
1879,15641043,0
1880,15768095,0
1881,15811314,140355.56
1882,15669922,0
1883,15707114,0
1884,15670602,107418.27
1885,15713479,0
1886,15663830,0
1887,15566958,167557.12
1888,15680918,117300.02
1889,15663921,0
1890,15716324,143672.9
1891,15796969,0
1892,15574783,0
1893,15773487,76798.92
1894,15802486,0
1895,15783398,115309.75
1896,15649418,178171.04
1897,15604588,0
1898,15735428,0
1899,15629078,127258.79
1900,15806880,0
1901,15754999,0
1902,15781034,0
1903,15622017,0
1904,15705885,0
1905,15677382,107569.96
1906,15566843,134874.4
1907,15608387,0
1908,15810786,0
1909,15626983,0
1910,15773605,0
1911,15811261,70105.87
1912,15590606,0
1913,15576644,78939.15
1914,15750264,105128.85
1915,15741554,113836.27
1916,15769051,0
1917,15812198,100900.5
1918,15699772,129248.11
1919,15744105,109118.05
1920,15739858,0
1921,15723720,0
1922,15638355,126397.66
1923,15805637,108546.16
1924,15629575,148061.89
1925,15586243,122277.87
1926,15757931,0
1927,15716023,0
1928,15647782,152899.24
1929,15716609,134388.11
1930,15623791,109740.62
1931,15627262,92366.72
1932,15652693,129109.02
1933,15586993,0
1934,15815560,105102.5
1935,15584930,111375.32
1936,15799031,0
1937,15810457,150412.14
1938,15697879,156660.72
1939,15594902,90957.81
1940,15799710,104960.46
1941,15659651,117052.82
1942,15645956,88915.85
1943,15651713,148071.39
1944,15737265,152182.83
1945,15687310,0
1946,15607347,130056.23
1947,15698321,95039.73
1948,15657812,0
1949,15569187,0
1950,15681562,112773.73
1951,15615456,123806.28
1952,15589793,144453.75
1953,15781884,94667.29
1954,15675190,0
1955,15600734,174397.21
1956,15779176,108888.24
1957,15605286,118803.35
1958,15674922,171137.62
1959,15737506,0
1960,15780514,136678.52
1961,15623647,135515.76
1962,15668472,177799.83
1963,15692416,143542.36
1964,15771139,147487.23
1965,15738318,97764.41
1966,15772243,0
1967,15638463,139480.18
1968,15598088,0
1969,15693468,140553.46
1970,15671930,0
1971,15762268,141162.08
1972,15780954,65848.36
1973,15700174,83319.28
1974,15635728,0
1975,15679283,129731.64
1976,15591386,0
1977,15694192,0
1978,15585901,0
1979,15792329,107106.33
1980,15635597,0
1981,15775880,0
1982,15630913,105303.73
1983,15756680,165798.1
1984,15587913,0
1985,15737605,126495.57
1986,15627876,116393.59
1987,15772601,81733.74
1988,15758606,0
1989,15657107,106171.68
1990,15622454,96020.86
1991,15775803,0
1992,15570859,181671.16
1993,15748381,185709.28
1994,15787189,134250.17
1995,15666055,0
1996,15617648,95671.75
1997,15755678,0
1998,15624781,142151.75
1999,15779497,127823.93
2000,15567399,144164.29
2001,15613656,63492.94
2002,15734311,0
2003,15657214,0
2004,15799350,106134.46
2005,15729970,127269.75
2006,15725835,124493.03
2007,15745543,0
2008,15727384,146547.78
2009,15666916,99610.92
2010,15732917,117837.43
2011,15612050,168522.37
2012,15726267,117337.54
2013,15780124,108131.53
2014,15742238,136496.12
2015,15679024,116324.53
2016,15715297,75470.23
2017,15633612,172646.82
2018,15602929,0
2019,15696703,160358.68
2020,15756668,98415.37
2021,15565779,57809.32
2022,15795519,128743.8
2023,15761477,130806.42
2024,15731890,123971.16
2025,15633043,0
2026,15752953,0
2027,15603088,0
2028,15606613,0
2029,15635939,0
2030,15666043,156297.58
2031,15746190,0
2032,15591357,123372.3
2033,15658716,92171.35
2034,15679909,0
2035,15634262,148375.19
2036,15799825,0
2037,15756875,147422.44
2038,15678146,173962.32
2039,15710743,0
2040,15595831,145215.43
2041,15626684,167539.97
2042,15709846,94968.97
2043,15635459,106116.5
2044,15642544,0
2045,15566494,0
2046,15655238,0
2047,15733429,120018.86
2048,15814536,112541.54
2049,15771702,166118.45
2050,15723008,102882.4
2051,15797160,0
2052,15792222,106881.5
2053,15644765,120727.97
2054,15610686,169832.57
2055,15730868,0
2056,15705991,113599.42
2057,15577078,0
2058,15679550,0
2059,15787655,0
2060,15668081,0
2061,15747980,146282.79
2062,15710295,119413.62
2063,15724443,122084.63
2064,15571305,103060.63
2065,15569503,0
2066,15581840,0
2067,15772262,110483.86
2068,15767794,120718.28
2069,15629338,36566.96
2070,15790379,108601
2071,15750684,0
2072,15697214,0
2073,15711015,0
2074,15573309,0
2075,15805303,141136.62
2076,15741385,108231.37
2077,15780254,0
2078,15744843,144855.34
2079,15815626,68432.45
2080,15784736,136855.24
2081,15813412,44020.89
2082,15809143,133060.63
2083,15617617,0
2084,15779738,0
2085,15668669,97665.61
2086,15687477,185013.02
2087,15578908,0
2088,15687658,65971.61
2089,15615020,150463.11
2090,15608886,0
2091,15602551,0
2092,15672945,136425.18
2093,15757408,250898.09
2094,15806132,146798.81
2095,15813022,0
2096,15673578,128486.91
2097,15757916,0
2098,15689168,143407.29
2099,15769216,0
2100,15593295,76165.65
2101,15804814,0
